participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,name,inter_time_interval,response_time,response_window,late_response,correct_button
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,10,DG-02-KM-005,540,353.3369899,300,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,10,DG-02-KM-005,540,316.3070083,300,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,11,DG-02-KM-005,540,350.7939577,380,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,11,DG-02-KM-005,540,305.9139848,380,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,12,DG-02-KM-005,540,344.825983,370,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,12,DG-02-KM-005,540,279.0660262,370,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,13,DG-02-KM-005,540,373.9319444,360,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,13,DG-02-KM-005,540,273.5170126,360,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,14,DG-02-KM-005,540,343.923986,400,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,14,DG-02-KM-005,540,292.0330167,340,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,15,DG-02-KM-005,540,356.0810089,390,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,15,DG-02-KM-005,,,,,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,16,DG-02-KM-005,540,343.5159922,380,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,16,DG-02-KM-005,540,540,300,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,17,DG-02-KM-005,540,358.660996,360,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,17,DG-02-KM-005,540,248.4189868,340,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,18,DG-02-KM-005,540,349.1820097,320,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,18,DG-02-KM-005,540,261.5990043,330,0,1
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Left,19,DG-02-KM-005,540,383.8860393,360,1,0
ADMIN-UCSF-,2016-12-10 00:15:02+00:00,2016-12-15 19:40:18+00:00,,Right,19,DG-02-KM-005,540,277.6730061,320,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,0,DG-02-LS-001,500,463.4270072,500,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,0,DG-02-LS-001,500,495.6009984,500,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,1,DG-02-LS-001,500,331.1920166,490,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,1,DG-02-LS-001,500,292.0730114,490,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,2,DG-02-LS-001,500,328.0199766,480,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,2,DG-02-LS-001,500,284.2559814,480,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,3,DG-02-LS-001,500,428.2550216,460,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,3,DG-02-LS-001,500,390.7889724,460,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,4,DG-02-LS-001,500,344.8210359,420,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,4,DG-02-LS-001,500,123.8819957,420,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,5,DG-02-LS-001,500,301.872015,340,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,5,DG-02-LS-001,500,406.8640471,460,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,6,DG-02-LS-001,500,358.1269979,180,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,6,DG-02-LS-001,500,407.6830149,450,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,7,DG-02-LS-001,500,327.8350234,220,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,7,DG-02-LS-001,500,329.0749788,440,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,8,DG-02-LS-001,500,367.7430153,260,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,8,DG-02-LS-001,500,375.8330345,420,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,9,DG-02-LS-001,500,307.9510331,340,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,9,DG-02-LS-001,500,357.6440215,380,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,10,DG-02-LS-001,500,352.1470428,330,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,10,DG-02-LS-001,500,386.6969943,300,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,11,DG-02-LS-001,500,350.1570225,370,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,11,DG-02-LS-001,500,373.3519912,340,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,12,DG-02-LS-001,500,459.6689939,360,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,12,DG-02-LS-001,500,413.27703,380,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,13,DG-02-LS-001,500,433.6599708,400,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,13,DG-02-LS-001,500,386.6829872,460,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,14,DG-02-LS-001,500,333.2509995,440,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,14,DG-02-LS-001,500,360.1070046,450,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,15,DG-02-LS-001,500,430.0159812,430,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,15,DG-02-LS-001,500,296.5549827,440,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,16,DG-02-LS-001,500,459.5720172,470,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,16,DG-02-LS-001,500,327.937007,420,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,17,DG-02-LS-001,500,350.1780033,460,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,17,DG-02-LS-001,500,372.1010089,380,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,18,DG-02-LS-001,500,450.2120018,450,1,0
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,18,DG-02-LS-001,500,294.0950394,300,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Left,19,DG-02-LS-001,500,375.2520084,490,0,1
ADMIN-UCSF-,2016-12-13 19:31:24+00:00,2016-12-13 19:47:04+00:00,,Right,19,DG-02-LS-001,500,426.780045,140,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,0,DG-01-JH-013,500,336.9979858,500,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,0,DG-01-JH-013,500,280.9499502,500,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,1,DG-01-JH-013,500,302.627027,490,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,1,DG-01-JH-013,500,263.9930248,490,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,2,DG-01-JH-013,500,304.6839833,480,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,2,DG-01-JH-013,500,291.5279865,480,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,3,DG-01-JH-013,500,292.5669551,460,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,3,DG-01-JH-013,500,265.354991,460,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,4,DG-01-JH-013,500,284.4829559,420,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,4,DG-01-JH-013,500,281.9290161,420,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,5,DG-01-JH-013,500,279.4860005,340,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,5,DG-01-JH-013,500,254.3179989,340,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,6,DG-01-JH-013,500,277.954042,180,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,6,DG-01-JH-013,500,267.1949863,180,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,7,DG-01-JH-013,500,276.876986,220,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,7,DG-01-JH-013,500,291.4460301,220,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,8,DG-01-JH-013,500,291.9229865,260,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,8,DG-01-JH-013,500,263.7289762,260,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,9,DG-01-JH-013,500,266.8790221,340,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,9,DG-01-JH-013,500,298.5909581,340,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,10,DG-01-JH-013,500,426.8260002,330,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,10,DG-01-JH-013,500,271.7970014,330,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,11,DG-01-JH-013,500,273.4709978,370,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,11,DG-01-JH-013,500,273.9300132,320,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,12,DG-01-JH-013,500,288.244009,360,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,12,DG-01-JH-013,500,323.9420056,300,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,13,DG-01-JH-013,500,285.7440114,350,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,13,DG-01-JH-013,500,270.1150179,340,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,14,DG-01-JH-013,500,275.3360271,330,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,14,DG-01-JH-013,500,276.2550116,330,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,15,DG-01-JH-013,500,293.2160497,290,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,15,DG-01-JH-013,500,271.822989,320,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,16,DG-01-JH-013,500,308.4349632,330,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,16,DG-01-JH-013,500,263.7569904,300,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,17,DG-01-JH-013,500,290.9250259,320,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,17,DG-01-JH-013,500,279.2949677,260,1,0
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,18,DG-01-JH-013,500,290.1369929,310,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,18,DG-01-JH-013,500,264.113009,300,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Left,19,DG-01-JH-013,500,281.5489769,290,0,1
ADMIN-UCSF-,2016-12-10 01:11:51+00:00,2016-12-13 19:28:59+00:00,,Right,19,DG-01-JH-013,500,302.455008,290,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,0,DG-01-BS-012,500,301.1019826,500,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,0,DG-01-BS-012,500,412.7860069,500,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,1,DG-01-BS-012,500,249.7209907,490,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,1,DG-01-BS-012,500,291.1230326,490,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,2,DG-01-BS-012,500,261.3720298,480,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,2,DG-01-BS-012,500,306.2039614,480,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,3,DG-01-BS-012,500,292.8249836,460,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,3,DG-01-BS-012,500,301.2669683,460,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,4,DG-01-BS-012,500,284.300983,420,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,4,DG-01-BS-012,500,289.6199822,420,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,5,DG-01-BS-012,500,237.0989919,340,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,5,DG-01-BS-012,500,367.8489923,340,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,6,DG-01-BS-012,500,452.2019625,180,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,6,DG-01-BS-012,500,279.1079879,380,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,7,DG-01-BS-012,500,219.6349502,220,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,7,DG-01-BS-012,500,299.5280027,370,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,8,DG-01-BS-012,500,437.9040003,210,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,8,DG-01-BS-012,500,313.2320046,360,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,9,DG-01-BS-012,500,339.7670388,250,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,9,DG-01-BS-012,500,257.6000094,340,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,10,DG-01-BS-012,500,259.2200041,290,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,10,DG-01-BS-012,500,297.729969,300,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,11,DG-01-BS-012,500,284.8089933,280,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,11,DG-01-BS-012,500,268.445015,220,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,12,DG-01-BS-012,500,317.1280026,320,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,12,DG-01-BS-012,500,271.5300322,260,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,13,DG-01-BS-012,500,243.4170246,310,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,13,DG-01-BS-012,500,329.9669623,300,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,14,DG-01-BS-012,500,300.0490069,300,1,0
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,14,DG-01-BS-012,500,261.3779902,380,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,15,DG-01-BS-012,500,284.2800021,340,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,15,DG-01-BS-012,500,269.0330148,370,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,16,DG-01-BS-012,500,301.4760017,330,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,16,DG-01-BS-012,500,272.5310326,360,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,17,DG-01-BS-012,500,255.3759813,320,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,17,DG-01-BS-012,500,261.6859674,340,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,18,DG-01-BS-012,500,234.7120047,300,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,18,DG-01-BS-012,500,274.9230266,300,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Left,19,DG-01-BS-012,500,252.0779967,260,0,1
ADMIN-UCSF-,2016-12-09 22:01:33+00:00,2016-12-09 22:29:30+00:00,,Right,19,DG-01-BS-012,500,227.6989818,220,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,0,DG-02-LH-003,500,500,500,0,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,0,DG-02-LH-003,500,500,500,0,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,1,DG-02-LH-003,,,,,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,1,DG-02-LH-003,,,,,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,2,DG-02-LH-003,540,528.5229683,540,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,2,DG-02-LH-003,540,348.7610221,540,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,3,DG-02-LH-003,540,540,530,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,3,DG-02-LH-003,540,365.1409745,530,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,4,DG-02-LH-003,,,,,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,4,DG-02-LH-003,540,366.6810393,520,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,5,DG-02-LH-003,570,402.7640224,570,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,5,DG-02-LH-003,540,342.0540094,500,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,6,DG-02-LH-003,570,355.7929993,560,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,6,DG-02-LH-003,540,348.8519788,460,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,7,DG-02-LH-003,570,348.5470414,550,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,7,DG-02-LH-003,540,348.6660123,380,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,8,DG-02-LH-003,570,503.3259988,530,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,8,DG-02-LH-003,540,309.583962,220,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,9,DG-02-LH-003,570,376.7969608,490,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,9,DG-02-LH-003,540,306.5850139,260,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,10,DG-02-LH-003,570,366.8020368,410,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,10,DG-02-LH-003,540,404.96701,300,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,11,DG-02-LH-003,570,416.7690277,250,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,11,DG-02-LH-003,540,359.1629863,380,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,12,DG-02-LH-003,570,328.2759786,290,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,12,DG-02-LH-003,540,391.1309838,370,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,13,DG-02-LH-003,570,476.3759971,330,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,13,DG-02-LH-003,540,403.6149979,410,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,14,DG-02-LH-003,570,366.6679859,410,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,14,DG-02-LH-003,540,320.1619983,400,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,15,DG-02-LH-003,570,365.1469946,400,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,15,DG-02-LH-003,540,377.8290153,390,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,16,DG-02-LH-003,570,193.2759881,390,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,16,DG-02-LH-003,540,336.9509578,370,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,17,DG-02-LH-003,,,,,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,17,DG-02-LH-003,540,363.2029891,330,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,18,DG-02-LH-003,570,359.1389656,370,0,1
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,18,DG-02-LH-003,540,419.3210006,370,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Left,19,DG-02-LH-003,570,434.3300462,330,1,0
ADMIN-UCSF-,2016-12-07 22:05:24+00:00,2016-12-09 21:43:09+00:00,,Right,19,DG-02-LH-003,540,318.9070225,410,0,1
ADMIN-UCSF-,2016-12-08 18:43:28+00:00,2016-12-08 18:59:27+00:00,,Left,0,DG-01-MD-011,500,356.3290238,500,0,1
ADMIN-UCSF-,2016-12-08 18:43:28+00:00,2016-12-08 18:59:27+00:00,,Right,0,DG-01-MD-011,500,424.5610237,500,0,1
ADMIN-UCSF-,2016-12-08 18:43:28+00:00,2016-12-08 18:59:27+00:00,,Left,1,DG-01-MD-011,500,278.611958,490,0,1
ADMIN-UCSF-,2016-12-08 18:43:28+00:00,2016-12-08 18:59:27+00:00,,Right,1,DG-01-MD-011,500,285.818994,490,0,1
