Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Inter Time Interval,Late Response,Response Time,Response Window
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,2,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,351,536
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,3,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,467,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,4,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,533,466
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,5,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,384,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,6,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,451,496
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,7,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,400,476
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,8,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,1,484,446
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,9,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,500,486
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,0,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,350,566
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,1,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,384,556
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,2,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,384,536
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,3,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,334,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,4,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,534,466
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,5,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,368,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,6,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,417,496
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,7,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,300,476
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,8,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,301,446
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Right,9,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,433,406
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,0,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,1,817,566
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,1,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,334,606
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,2,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,384,596
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,3,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,484,576
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,4,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,384,546
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,5,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,467,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,6,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,368,456
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,7,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,1,416,396
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,8,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,384,436
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,RightThumb,9,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1200,0,101,426
