,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Trial Cue,Trial Response,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Trial Correct,RG Color Deficiency,Time Sent Utc,Detail,Finger Used
55,2023-11-29T22:43:10.8820000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,Real,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,97,97,-1,6,48.3754044,199.867142,DEFAULT,1,N/A,2023-11-29T22:43:10.8820000Z,N/A,N/A
56,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12,12,-1,0,82.30497,615.862,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
57,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,8,8,-1,1,83.27158,613.4492,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
58,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,6,6,-1,2,84.1610947,661.7617,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
59,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,5,5,-1,3,96.5842,747.312,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
60,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,26,26,-1,4,84.02557,647.109253,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
61,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,5,5,-1,5,83.92945,670.3432,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
62,2023-11-29T22:42:31.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,-1,-1,6,81.17498,589.11554,DEFAULT,1,N/A,2023-11-29T22:42:31.6740000Z,N/A,N/A
63,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12,12,-1,0,60.00485,0.11188983200000001,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
64,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,-1,-1,-1,1,60.0027771,0.0165161081,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
65,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,45,45,-1,2,60.0066872,0.0379783,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
66,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,5,5,-1,3,60.0043526,0.0361634567,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
67,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,16,16,-1,4,59.9399719,1.71105623,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
68,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,26,26,-1,5,60.0048523,0.0852459446,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
69,2023-11-29T22:42:06.1829650Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,57,57,-1,6,60.01063,0.36055657300000005,DEFAULT,1,N/A,2023-11-29T22:42:06.1829650Z,N/A,N/A
70,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,12,12,-1,0,71.66441,519.5083,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
71,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,8,8,-1,1,77.3164749,676.9257,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
72,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,16,16,-1,2,60.10416,6.404249,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
73,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,5,5,-1,3,67.28975,300.236969,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
74,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,-1,-1,-1,4,60.1799431,9.69015,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
75,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,42,42,-1,5,68.5633,393.703522,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
76,2023-11-29T22:38:46.7220000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,2,2,-1,6,68.18088,331.4447,DEFAULT,1,N/A,2023-11-29T22:38:46.7220000Z,N/A,N/A
77,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12,12,-1,0,119.74321,62.0844765,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
78,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,6,6,-1,1,118.458939,81.9199448,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
79,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,16,16,-1,2,118.243294,63.4276352,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
80,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,35,35,-1,3,117.319534,70.06703,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
81,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,2,2,-1,4,118.440811,73.18305,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
82,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,-1,-1,5,119.581291,61.449028,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
83,2023-11-29T14:44:33.4030000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,5,5,-1,6,119.104935,52.73442,DEFAULT,1,N/A,2023-11-29T14:44:33.4030000Z,N/A,N/A
84,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,12,12,-1,0,59.4393234,19.1247635,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
85,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,42,42,-1,1,60.0291138,1.65326,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
86,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,-1,-1,-1,2,60.02251,1.15381789,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
87,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,8,8,-1,3,58.3164673,49.0308838,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
88,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,97,97,-1,4,60.0284348,1.51837814,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
89,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,15,15,-1,5,60.00636,1.52137434,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
90,2023-11-28T22:49:12.8835320Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,5,5,-1,6,60.0890961,4.752501,DEFAULT,1,N/A,2023-11-28T22:49:12.8835320Z,N/A,N/A
91,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,12,12,-1,0,60.03225,1.10988629,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
92,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,-1,49,-1,1,60.02269,1.59139645,DEFAULT,0,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
93,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,7,7,-1,2,59.9589767,1.51864278,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
94,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,45,45,-1,3,60.0515022,2.54527116,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
95,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,15,15,-1,4,59.9669266,1.33794653,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
96,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,42,42,-1,5,60.01754,2.9702336799999998,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
97,2023-11-28T21:50:12.7713730Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_2,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,6,6,-1,6,60.02205,1.84057021,DEFAULT,1,N/A,2023-11-28T21:50:12.7713730Z,N/A,N/A
98,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,12,12,-1,0,59.1532974,28.12887,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
99,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,2,2,-1,1,59.80107,6.00168657,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
100,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,42,42,-1,2,59.77124,6.40359926,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
101,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,8,8,-1,3,59.7084274,8.857328,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
102,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,15,15,-1,4,59.7966461,6.12118244,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
103,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,-1,-1,-1,5,59.524395,11.9245358,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
104,2023-11-28T20:12:22.3596900Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_1,Successful,0,Real,iPadOS 15.6,2048,2732,EST,Apple M1,0,8,10,8,16384,1.22.31,264,"iPad8,6",1,5,5,-1,6,54.9644623,118.698273,DEFAULT,1,N/A,2023-11-28T20:12:22.3596900Z,N/A,N/A
