,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
498,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,290,267,900,6,115.772362,70.87615,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
499,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,280,266,800,7,116.895607,88.4279556,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
500,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,260,317,1200,8,121.525391,45.2055435,LEFT,1,1,2023-11-29T14:42:37.0620000Z,N/A,N/A
501,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,300,250,1100,9,117.824448,62.64223,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
502,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,290,250,800,10,121.198914,63.35451,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
503,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,270,266,1100,11,118.068588,67.82671,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
504,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,240,250,1200,12,116.925117,43.712,LEFT,1,1,2023-11-29T14:42:37.0620000Z,N/A,N/A
505,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,280,267,900,13,118.533,57.4474831,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
506,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,270,233,1000,14,119.49176,75.24378,LEFT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
507,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,400,233,900,15,120.24498,51.385437,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
508,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,390,233,1000,16,120.893959,74.2044754,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
509,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,370,267,1100,17,118.255905,44.7247,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
510,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,340,233,800,18,118.566925,51.882534,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
511,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,300,267,1200,19,119.157257,75.42149,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
512,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,250,267,1000,20,119.552605,59.3301544,RIGHT,1,1,2023-11-29T14:42:37.0620000Z,N/A,N/A
513,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,290,250,800,21,119.610077,63.72652,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
514,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,280,233,1200,22,119.348358,68.63258,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
515,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,260,517,900,23,117.429939,65.6538239,RIGHT,1,1,2023-11-29T14:42:37.0620000Z,N/A,N/A
516,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,300,300,1100,24,119.740295,54.7879333,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
517,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,380,250,900,25,119.838951,55.5571175,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
518,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,370,250,1000,26,118.081215,59.5318871,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
519,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,350,267,800,27,116.842,75.7430344,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
520,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,320,283,1200,28,119.733231,77.02696,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
521,2023-11-29T14:42:37.0620000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,280,267,1100,29,118.874359,60.3033371,RIGHT,1,0,2023-11-29T14:42:37.0620000Z,N/A,N/A
522,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,450,800,0,117.7402,56.4126129,LEFT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
523,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,316,1100,1,117.5484,75.86223,LEFT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
524,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,434,1200,2,116.6785,63.1923,LEFT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
525,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,333,1000,3,117.741142,42.390728,LEFT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
526,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,333,900,4,120.209267,64.3704147,LEFT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
527,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,633,1100,5,117.417374,62.9664268,RIGHT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
528,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,300,1200,6,117.9805,55.23208,RIGHT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
529,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,300,900,7,121.1318,61.0182762,RIGHT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
530,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,300,1000,8,116.247391,82.7822647,RIGHT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
531,2023-11-29T14:41:57.8070000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,StartingWindow,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,250,800,9,118.942184,74.50762,RIGHT,1,0,2023-11-29T14:41:57.8070000Z,N/A,N/A
532,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,500,550,1100,0,60.00407,0.09151342,RIGHT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
533,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,540,350,800,1,60.00417,0.0893328339,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
534,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,530,266,900,2,60.0036621,0.07953543,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
535,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,510,167,1000,3,59.9860725,0.119960144,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
536,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,480,284,1200,4,59.9762039,0.193736911,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
537,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,440,217,1100,5,59.9665337,0.154237747,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
538,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,390,333,1000,6,59.9433823,0.34059643700000003,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
539,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,330,216,900,7,60.0318375,0.43821275200000004,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
540,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,260,316,800,8,60.0253,0.33568119999999996,RIGHT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
541,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,300,317,1200,9,59.9765663,0.07318371,RIGHT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
542,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,380,500,1100,10,60.0066833,0.17589232300000002,RIGHT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
543,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,500,283,1000,11,60.0197,0.32343125300000003,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
544,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,490,266,900,12,59.9980049,0.16115424,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
545,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,470,183,800,13,60.0125275,0.0358249,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
546,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,440,283,1200,14,59.9992638,0.08809971,RIGHT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
547,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,500,333,1100,15,59.95813,0.634165466,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
548,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,490,134,1000,16,60.0323639,0.11292410600000001,LEFT,0,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
549,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,470,300,900,17,59.97874,0.0365445167,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
550,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,440,317,800,18,60.01929,1.41645765,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
551,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,400,366,1200,19,60.0162773,0.10745845,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
552,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,350,583,1000,20,60.0018349,0.27099722600000004,LEFT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
553,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,390,317,900,21,60.03385,0.13536846600000002,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
554,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,380,334,1100,22,59.996734599999996,0.08515389,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
555,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,360,33,1200,23,59.8135529,0.0281238668,LEFT,0,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
556,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,330,1017,800,24,60.02428,1.08846581,LEFT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
557,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,370,367,1000,25,60.0132446,0.5396727,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
558,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,360,316,1200,26,59.9940529,0.0578225777,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
559,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,340,333,1100,27,59.99985,0.10344275100000001,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
560,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,310,266,800,28,59.99585,0.453906566,LEFT,1,0,2023-11-28T22:47:26.5667610Z,N/A,N/A
561,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,270,367,900,29,59.9845123,0.19560818400000002,LEFT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
562,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,310,367,1200,30,59.9555359,1.84022784,LEFT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
563,2023-11-28T22:47:26.5667610Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,Real,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,390,533,800,31,60.0284424,1.36551464,LEFT,1,1,2023-11-28T22:47:26.5667610Z,N/A,N/A
564,2023-11-28T22:47:02.8711110Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_3,Successful,0,StartingWindow,iOS 16.1.2,828,1792,EST,Apple A12 GPU,0,8,10,6,2838,1.22.31,326,"iPhone11,8",1,-1,733,1100,0,60.0010719,0.19243659100000002,RIGHT,1,0,2023-11-28T22:47:02.8711110Z,N/A,N/A
