Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,Tap,Correct Button,Discrimination Cue Type,Is Valid Cue,Response Window,Trial Accuracy,Response Time,Cue,Late Response,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,16,Yes,1,TARGET,1,1170,Hit,683,Green Triangle,0,120.969276,130.817871,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,17,No,1,LCL,0,1090,Correct Rejection,0,White Triangle,1,121.062859,163.326523,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,18,Yes,1,TARGET,1,1090,Hit,633,Green Triangle,0,119.889374,129.631,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,19,Yes,1,TARGET,1,1000,Hit,901,Green Triangle,0,120.126595,171.704056,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,0,Yes,1,TARGET,1,-1,Hit,633,Green Triangle,0,118.135963,125.311272,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,1,No,1,HCL,0,1500,Correct Rejection,0,Green Hex,1,117.954086,75.43235,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,2,No,1,LCL,0,1500,Correct Rejection,0,Orange Hex,1,117.314346,75.20606,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,3,Yes,1,TARGET,1,-1,Hit,517,Green Triangle,0,118.868408,97.76208,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,4,No,1,HCL,0,1500,Correct Rejection,0,Green Hex,1,115.8159,66.65452,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:44:18.085Z,2020-05-25T23:44:18.085Z,,Tap Only,5,No,1,LCL,0,1500,Correct Rejection,0,Orange Hex,1,118.495224,84.9122849,Successful,Initial,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
