Participant ID,Created At,Updated At,, O S Version,Age,App Id,Build,Client Time Zone,Client Time Zone Offset,Device Model,Device Type,Games Map Dialog Stage,Games Play Count,Games Scores,Gender,Graphics Device Name,Handedness,I18n,Install Mode,Processor Count,Processor Frequency,Runtime Platform,Section,System Memory Size,Times Finished Game
Ucsfww0138,2019-09-11T22:01:16.000Z,2019-09-12T16:51:27.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":53180,""score"":53180},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":3620,""score"":3620},{""gameName"":""TNT"",""highScore"":143270,""score"":143270},{""gameName"":""SpatialSpan"",""highScore"":0,""score"":0},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":8040,""score"":8040},{""gameName"":""SpatialCueing"",""highScore"":26220,""score"":26220}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0140,2019-09-11T21:56:35.000Z,2019-09-12T16:58:01.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":49020,""score"":49020},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-560,""score"":-560},{""gameName"":""TNT"",""highScore"":177050,""score"":177050},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":7160,""score"":7160}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0142,2019-09-11T21:55:09.000Z,2019-09-12T16:37:41.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":15250,""score"":15250},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":15480,""score"":15480}]",MALE,Apple A7 GPU,LEFT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0145,2019-09-11T21:48:06.000Z,2019-09-12T16:52:32.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":7280,""score"":7280},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-400,""score"":-400},{""gameName"":""TNT"",""highScore"":40770,""score"":40770},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0146,2019-09-11T21:52:29.000Z,2019-09-12T16:56:32.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":35270,""score"":35270},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":30530,""score"":30530},{""gameName"":""TNT"",""highScore"":86090,""score"":86090},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":21330,""score"":21330},{""gameName"":""SpatialCueing"",""highScore"":29750,""score"":29750}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,2
Ucsfww0150,2019-09-11T21:40:27.000Z,2019-09-12T16:55:56.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":46740,""score"":46740},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":26130,""score"":26130},{""gameName"":""TNT"",""highScore"":111390,""score"":111390},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0152,2019-09-11T21:58:57.000Z,2019-09-12T16:57:08.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":-4020,""score"":-4020},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-12800,""score"":-12800}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0153,2019-09-11T21:57:40.000Z,2019-09-12T16:57:32.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":39280,""score"":39280},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-6300,""score"":-6300},{""gameName"":""TNT"",""highScore"":132540,""score"":132540}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0154,2019-09-11T21:54:01.000Z,2019-09-12T16:56:44.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":39140,""score"":39140},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":7600,""score"":7600},{""gameName"":""TNT"",""highScore"":131400,""score"":131400},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":5830,""score"":5830}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0155,2019-09-11T21:45:57.000Z,2019-09-12T16:57:28.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":18240,""score"":18240},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-1500,""score"":-1500},{""gameName"":""TNT"",""highScore"":103970,""score"":103970},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":3160,""score"":3160}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,0
Ucsfww0156,2019-09-11T21:50:17.000Z,2019-09-12T16:39:03.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":38520,""score"":38520},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-1230,""score"":-1230}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0157,2019-09-11T21:44:52.000Z,2019-09-12T16:56:14.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":27320,""score"":27320},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":8700,""score"":8700},{""gameName"":""TNT"",""highScore"":31640,""score"":31640},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":15110,""score"":15110},{""gameName"":""SpatialCueing"",""highScore"":23850,""score"":23850}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0158,2019-09-11T22:00:03.000Z,2019-09-12T16:56:28.000Z,,iOS 12.4.1,6,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":69720,""score"":69720},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-4400,""score"":-4400},{""gameName"":""TNT"",""highScore"":23260,""score"":23260},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":0,""score"":0},{""gameName"":""SAAT"",""highScore"":11020,""score"":11020},{""gameName"":""SpatialCueing"",""highScore"":44920,""score"":44920}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,2
